city,state_name,lat,lng,population,probability,n_prob,,state,score,prob,,Metrics
Spotswood,New Jersey,40.391774,-74.3984834,8257,0.019314151,0.000208535,,,,,,
Upper Saddle River,New Jersey,41.0584299,-74.0984756,8208,0.019314151,0.000208535,,,,,,
Bogota,New Jersey,40.8762106,-74.0298621,8187,0.019314151,0.000208535,,,,,,
Clayton,New Jersey,39.6601148,-75.0921197,8179,0.019314151,0.000208535,,,,,,
West Long Branch,New Jersey,40.2903891,-74.0176381,8097,0.019314151,0.000208535,,,,,,
Newton,New Jersey,41.0581527,-74.7526651,7997,0.019314151,0.000208535,,,,,,
Oradell,New Jersey,40.9587093,-74.0368064,7978,0.019314151,0.000208535,,,,,,
Kenilworth,New Jersey,40.6764911,-74.2907032,7914,0.019314151,0.000208535,,,,,,
Crestwood Village,New Jersey,39.9481727,-74.360703,7907,0.019314151,0.000208535,,,,,,
Montvale,New Jersey,41.0467635,-74.0229173,7844,0.019314151,0.000208535,,,,,,
Caldwell,New Jersey,40.8398218,-74.2765366,7822,0.019314151,0.000208535,,,,,,
Fort Dix,New Jersey,40.0298354,-74.61849,7716,0.019314151,0.000208535,,,,,,
Bernardsville,New Jersey,40.718712,-74.569324,7707,0.019314151,0.000208535,,,,,,
Bloomingdale,New Jersey,41.002042,-74.3265388,7656,0.019314151,0.000208535,,,,,,
Wood-Ridge,New Jersey,40.8456555,-74.0879195,7626,0.019314151,0.000208535,,,,,,
Berlin,New Jersey,39.7912262,-74.9290536,7588,0.019314151,0.000208535,,,,,,
Butler,New Jersey,41.0037087,-74.3415394,7539,0.019314151,0.000208535,,,,,,
Glen Ridge,New Jersey,40.805378,-74.2037566,7527,0.019314151,0.000208535,,,,,,
Haddon Heights,New Jersey,39.8773356,-75.0646165,7473,0.019314151,0.000208535,,,,,,
Twin Rivers,New Jersey,40.2639987,-74.4912635,7443,0.019314151,0.000208535,,,,,,
Emerson,New Jersey,40.976209,-74.0262505,7401,0.019314151,0.000208535,,,,,,
Palmyra,New Jersey,40.0070565,-75.0282271,7398,0.019314151,0.000208535,,,,,,
Carneys Point,New Jersey,39.7112247,-75.4701961,7382,0.019314151,0.000208535,,,,,,
Fanwood,New Jersey,40.6409358,-74.383484,7318,0.019314151,0.000208535,,,,,,
Strathmore,New Jersey,40.3959416,-74.2134775,7258,0.019314151,0.000208535,,,,,,
Smithville,New Jersey,39.4940064,-74.4570947,7242,0.019314151,0.000208535,,,,,,
Keyport,New Jersey,40.4331631,-74.1995883,7240,0.019314151,0.000208535,,,,,,
Dunellen,New Jersey,40.5892696,-74.4718201,7227,0.019314151,0.000208535,,,,,,
Yardville,New Jersey,40.1812212,-74.6643248,7186,0.019314151,0.000208535,,,,,,
Madison Park,New Jersey,40.4514954,-74.3079248,7144,0.019314151,0.000208535,,,,,,
Midland Park,New Jersey,40.9892643,-74.1406988,7128,0.019314151,0.000208535,,,,,,
Pomona,New Jersey,39.4784504,-74.5751557,7124,0.019314151,0.000208535,,,,,,
Rumson,New Jersey,40.372054,-73.9990269,7122,0.019314151,0.000208535,,,,,,
Linwood,New Jersey,39.3398382,-74.5751557,7092,0.019314151,0.000208535,,,,,,
Dayton,New Jersey,40.372607,-74.5101536,7063,0.019314151,0.000208535,,,,,,
Stratford,New Jersey,39.8267807,-75.0154461,7040,0.019314151,0.000208535,,,,,,
Barrington,New Jersey,39.8648357,-75.0551714,6983,0.019314151,0.000208535,,,,,,
Milltown,New Jersey,40.4562165,-74.4432073,6893,0.019314151,0.000208535,,,,,,
Raritan,New Jersey,40.5695474,-74.6329363,6881,0.019314151,0.000208535,,,,,,
Mountainside,New Jersey,40.6723242,-74.3573722,6685,0.019314151,0.000208535,,,,,,
Laurence Harbor,New Jersey,40.4567735,-74.2465338,6536,0.019314151,0.000208535,,,,,,
Albuquerque,New Mexico,35.0844909,-106.6511367,545852,0.01182499,0.000127675,,,,,,
Las Cruces,New Mexico,32.3123157,-106.7783374,97618,0.01182499,0.000127675,,,,,,
Rio Rancho,New Mexico,35.233375,-106.6644716,87521,0.01182499,0.000127675,,,,,,
Santa Fe,New Mexico,35.6869752,-105.937799,67947,0.01182499,0.000127675,,,,,,
Roswell,New Mexico,33.3942655,-104.5230242,48366,0.01182499,0.000127675,,,,,,
Farmington,New Mexico,36.7280583,-108.2186856,45877,0.01182499,0.000127675,,,,,,
Clovis,New Mexico,34.4047987,-103.2052272,37775,0.01182499,0.000127675,,,,,,
Hobbs,New Mexico,32.7026116,-103.1360403,34122,0.01182499,0.000127675,,,,,,
Alamogordo,New Mexico,32.8995325,-105.960265,30403,0.01182499,0.000127675,,,,,,
Carlsbad,New Mexico,32.4206736,-104.2288375,26138,0.01182499,0.000127675,,,,,,
Gallup,New Mexico,35.5280783,-108.7425843,21678,0.01182499,0.000127675,,,,,,
Deming,New Mexico,32.2686981,-107.7586404,14855,0.01182499,0.000127675,,,,,,
Los Lunas,New Mexico,34.806166,-106.7333599,14835,0.01182499,0.000127675,,,,,,
Chaparral,New Mexico,32.0351012,-106.4183209,14631,0.01182499,0.000127675,,,,,,
Las Vegas,New Mexico,35.5939325,-105.2238969,13753,0.01182499,0.000127675,,,,,,
Portales,New Mexico,34.1861922,-103.3343978,12280,0.01182499,0.000127675,,,,,,
Los Alamos,New Mexico,35.8880796,-106.3069722,12019,0.01182499,0.000127675,,,,,,
Artesia,New Mexico,32.8423345,-104.4032963,11301,0.01182499,0.000127675,,,,,,
Lovington,New Mexico,32.9440077,-103.3485543,11009,0.01182499,0.000127675,,,,,,
Silver City,New Mexico,32.770075,-108.280326,10315,0.01182499,0.000127675,,,,,,
Espaí±ola,New Mexico,35.9911344,-106.080579,10224,0.01182499,0.000127675,,,,,,
Anthony,New Mexico,32.0039897,-106.6058257,9360,0.01182499,0.000127675,,,,,,
Grants,New Mexico,35.14726,-107.8514466,9182,0.01182499,0.000127675,,,,,,
Socorro,New Mexico,34.0583995,-106.8914159,9051,0.01182499,0.000127675,,,,,,
Corrales,New Mexico,35.2378197,-106.6066926,8329,0.01182499,0.000127675,,,,,,
Bernalillo,New Mexico,35.30004,-106.5511369,8320,0.01182499,0.000127675,,,,,,
Shiprock,New Mexico,36.7855543,-108.6870322,8295,0.01182499,0.000127675,,,,,,
Bloomfield,New Mexico,36.7111165,-107.9845116,8112,0.01182499,0.000127675,,,,,,
Ruidoso,New Mexico,33.3317494,-105.6730411,8029,0.01182499,0.000127675,,,,,,
Kirtland,New Mexico,36.7341684,-108.3598009,7875,0.01182499,0.000127675,,,,,,
Belen,New Mexico,34.6628367,-106.776416,7269,0.01182499,0.000127675,,,,,,
Raton,New Mexico,36.9033581,-104.4391532,6885,0.01182499,0.000127675,,,,,,
Aztec,New Mexico,36.8222261,-107.9928455,6763,0.01182499,0.000127675,,,,,,
New York,New York,40.76149276,-73.98143112,8175133,0.022861648,0.000246838,,,,,,
Brooklyn,New York,40.65009286,-73.94956366,2565635,0.022861648,0.000246838,,,,,,
Queens,New York,40.75016214,-73.79744535,2272771,0.022861648,0.000246838,,,,,,
Manhattan,New York,40.78346165,-73.96618566,1619090,0.022861648,0.000246838,,,,,,
The Bronx,New York,40.84992814,-73.86617942,1408473,0.022861648,0.000246838,,,,,,
Staten Island,New York,40.58328072,-74.14981238,470728,0.022861648,0.000246838,,,,,,
Buffalo,New York,42.8864468,-78.8783689,261310,0.022861648,0.000246838,,,,,,
Rochester,New York,43.1547845,-77.6155568,210565,0.022861648,0.000246838,,,,,,
Yonkers,New York,40.9312099,-73.8987469,195976,0.022861648,0.000246838,,,,,,
Syracuse,New York,43.0481221,-76.1474244,145170,0.022861648,0.000246838,,,,,,
Albany,New York,42.6525793,-73.7562317,97856,0.022861648,0.000246838,,,,,,
New Rochelle,New York,40.9114882,-73.7823549,77062,0.022861648,0.000246838,,,,,,
Cheektowaga,New York,42.9033917,-78.7547536,75178,0.022861648,0.000246838,,,,,,
Mount Vernon,New York,40.9125992,-73.8370786,67292,0.022861648,0.000246838,,,,,,
Schenectady,New York,42.8142432,-73.9395687,66135,0.022861648,0.000246838,,,,,,
Utica,New York,43.1009031,-75.2326641,62235,0.022861648,0.000246838,,,,,,
Brentwood,New York,40.7812093,-73.2462273,60664,0.022861648,0.000246838,,,,,,
Tonawanda,New York,43.0203347,-78.880315,58144,0.022861648,0.000246838,,,,,,
White Plains,New York,41.0339862,-73.7629097,56853,0.022861648,0.000246838,,,,,,
Hempstead,New York,40.7062128,-73.6187397,53891,0.022861648,0.000246838,,,,,,
Levittown,New York,40.7259336,-73.5142921,51881,0.022861648,0.000246838,,,,,,
Irondequoit,New York,43.2133955,-77.5797226,51692,0.022861648,0.000246838,,,,,,
Niagara Falls,New York,43.0944999,-79.0567111,50193,0.022861648,0.000246838,,,,,,
Troy,New York,42.7284117,-73.6917851,50129,0.022861648,0.000246838,,,,,,
Binghamton,New York,42.0986867,-75.9179738,47376,0.022861648,0.000246838,,,,,,
West Seneca,New York,42.8500585,-78.7997547,44711,0.022861648,0.000246838,,,,,,
West Babylon,New York,40.718155,-73.3542871,43213,0.022861648,0.000246838,,,,,,
Freeport,New York,40.6576022,-73.5831835,42860,0.022861648,0.000246838,,,,,,
Hicksville,New York,40.7684331,-73.5251253,41547,0.022861648,0.000246838,,,,,,
Coram,New York,40.8687097,-73.0014946,39113,0.022861648,0.000246838,,,,,,
East Meadow,New York,40.7139898,-73.5590157,38132,0.022861648,0.000246838,,,,,,
Valley Stream,New York,40.6642699,-73.7084645,37511,0.022861648,0.000246838,,,,,,
Brighton,New York,43.1475626,-77.5505543,36609,0.022861648,0.000246838,,,,,,
Commack,New York,40.8428759,-73.2928943,36124,0.022861648,0.000246838,,,,,,
Central Islip,New York,40.7906538,-73.2017811,34450,0.022861648,0.000246838,,,,,,
Rome,New York,43.2128473,-75.4557304,33725,0.022861648,0.000246838,,,,,,
New City,New York,41.1475954,-73.9893061,33559,0.022861648,0.000246838,,,,,,
Long Beach,New York,40.5884374,-73.657908,33275,0.022861648,0.000246838,,,,,,
Elmont,New York,40.700936,-73.712909,33198,0.022861648,0.000246838,,,,,,
Huntington Station,New York,40.8534318,-73.4115091,33029,0.022861648,0.000246838,,,,,,
Poughkeepsie,New York,41.7003713,-73.9209701,32736,0.022861648,0.000246838,,,,,,
Oceanside,New York,40.6387141,-73.6401296,32109,0.022861648,0.000246838,,,,,,
Centereach,New York,40.8584316,-73.0995539,31578,0.022861648,0.000246838,,,,,,
North Tonawanda,New York,43.038668,-78.8642034,31568,0.022861648,0.000246838,,,,,,
Spring Valley,New York,41.1131514,-74.0437521,31347,0.022861648,0.000246838,,,,,,
Jamestown,New York,42.0970023,-79.2353259,31146,0.022861648,0.000246838,,,,,,
Ithaca,New York,42.4406284,-76.4966071,30014,0.022861648,0.000246838,,,,,,
Franklin Square,New York,40.7073244,-73.6759635,29320,0.022861648,0.000246838,,,,,,
Elmira,New York,42.0897965,-76.8077338,29200,0.022861648,0.000246838,,,,,,
Port Chester,New York,41.0017643,-73.6656834,28967,0.022861648,0.000246838,,,,,,
Newburgh,New York,41.5034271,-74.0104179,28866,0.022861648,0.000246838,,,,,,
West Islip,New York,40.7062104,-73.3062302,28335,0.022861648,0.000246838,,,,,,
Middletown,New York,41.4459271,-74.4229341,28086,0.022861648,0.000246838,,,,,,
Shirley,New York,40.8014876,-72.8676033,27854,0.022861648,0.000246838,,,,,,
Deer Park,New York,40.7617653,-73.3292858,27745,0.022861648,0.000246838,,,,,,
Auburn,New York,42.9317335,-76.5660529,27687,0.022861648,0.000246838,,,,,,
Harrison,New York,40.9689871,-73.71263,27472,0.022861648,0.000246838,,,,,,
Lindenhurst,New York,40.6867667,-73.3734547,27253,0.022861648,0.000246838,,,,,,
Holbrook,New York,40.8123205,-73.078443,27195,0.022861648,0.000246838,,,,,,
Watertown,New York,43.9747838,-75.9107565,27023,0.022861648,0.000246838,,,,,,
Glen Cove,New York,40.8623217,-73.6337389,26964,0.022861648,0.000246838,,,,,,
Dix Hills,New York,40.8048207,-73.3362298,26892,0.022861648,0.000246838,,,,,,
Saratoga Springs,New York,43.0831301,-73.7845651,26586,0.022861648,0.000246838,,,,,,
Smithtown,New York,40.8559314,-73.2006687,26470,0.022861648,0.000246838,,,,,,
Bay Shore,New York,40.7250986,-73.2453946,26337,0.022861648,0.000246838,,,,,,
Plainview,New York,40.7764882,-73.4673455,26217,0.022861648,0.000246838,,,,,,
Ossining,New York,41.1628731,-73.8615246,25060,0.022861648,0.000246838,,,,,,
Uniondale,New York,40.7003793,-73.5929056,24759,0.022861648,0.000246838,,,,,,
Medford,New York,40.8175985,-73.0001068,24142,0.022861648,0.000246838,,,,,,
Baldwin,New York,40.6564913,-73.6092953,24033,0.022861648,0.000246838,,,,,,
Rockville Centre,New York,40.6587138,-73.6412406,24023,0.022861648,0.000246838,,,,,,
Kingston,New York,41.9270367,-73.9973608,23893,0.022861648,0.000246838,,,,,,
Peekskill,New York,41.2900939,-73.9204158,23583,0.022861648,0.000246838,,,,,,
Copiague,New York,40.6814892,-73.3998445,22993,0.022861648,0.000246838,,,,,,
East Patchogue,New York,40.7670427,-72.9962189,22469,0.022861648,0.000246838,,,,,,
Garden City,New York,40.7267682,-73.6342955,22371,0.022861648,0.000246838,,,,,,
Merrick,New York,40.6628796,-73.551516,22097,0.022861648,0.000246838,,,,,,
Massapequa,New York,40.6806564,-73.4742914,21685,0.022861648,0.000246838,,,,,,
Lockport,New York,43.1706128,-78.6903098,21165,0.022861648,0.000246838,,,,,,
Hauppauge,New York,40.8256537,-73.2026138,20882,0.022861648,0.000246838,,,,,,
Rotterdam,New York,42.7870209,-73.9709583,20652,0.022861648,0.000246838,,,,,,
East Northport,New York,40.8767648,-73.3245614,20217,0.022861648,0.000246838,,,,,,
Kiryas Joel,New York,41.3420381,-74.1679241,20175,0.022861648,0.000246838,,,,,,
Lake Ronkonkoma,New York,40.8350983,-73.1312222,20155,0.022861648,0.000246838,,,,,,
Plattsburgh,New York,44.6994873,-73.4529124,19989,0.022861648,0.000246838,,,,,,
North Bellmore,New York,40.69149,-73.5334597,19941,0.022861648,0.000246838,,,,,,
Selden,New York,40.8664874,-73.0356625,19851,0.022861648,0.000246838,,,,,,
Holtsville,New York,40.8153762,-73.0451085,19714,0.022861648,0.000246838,,,,,,
Eastchester,New York,40.8884329,-73.8281895,19554,0.022861648,0.000246838,,,,,,
Lynbrook,New York,40.6548253,-73.6717969,19427,0.022861648,0.000246838,,,,,,
Cortland,New York,42.6011813,-76.1804843,19204,0.022861648,0.000246838,,,,,,
Ronkonkoma,New York,40.8153761,-73.112333,19082,0.022861648,0.000246838,,,,,,
Melville,New York,40.7934322,-73.4151214,18985,0.022861648,0.000246838,,,,,,
North Bay Shore,New York,40.7362096,-73.2626174,18944,0.022861648,0.000246838,,,,,,
Mamaroneck,New York,40.9487097,-73.7326309,18929,0.022861648,0.000246838,,,,,,
Wantagh,New York,40.6837121,-73.5101258,18871,0.022861648,0.000246838,,,,,,
West Hempstead,New York,40.7048242,-73.6501295,18862,0.022861648,0.000246838,,,,,,
Syosset,New York,40.8262101,-73.502068,18829,0.022861648,0.000246838,,,,,,
Mineola,New York,40.7492678,-73.6406845,18799,0.022861648,0.000246838,,,,,,
Islip,New York,40.7298207,-73.2103934,18689,0.022861648,0.000246838,,,,,,
Amsterdam,New York,42.9386856,-74.1881858,18620,0.022861648,0.000246838,,,,,,
Monsey,New York,41.1112069,-74.0684751,18412,0.022861648,0.000246838,,,,,,
Oswego,New York,43.4553461,-76.5104973,18142,0.022861648,0.000246838,,,,,,
Lackawanna,New York,42.8256142,-78.8233664,18141,0.022861648,0.000246838,,,,,,
Huntington,New York,40.868154,-73.425676,18046,0.022861648,0.000246838,,,,,,
North Massapequa,New York,40.7009337,-73.4620685,17886,0.022861648,0.000246838,,,,,,
Nanuet,New York,41.0887073,-74.013473,17882,0.022861648,0.000246838,,,,,,
North Amityville,New York,40.6976002,-73.425123,17862,0.022861648,0.000246838,,,,,,
North Babylon,New York,40.7164881,-73.3217861,17509,0.022861648,0.000246838,,,,,,
Kings Park,New York,40.886209,-73.2573369,17282,0.022861648,0.000246838,,,,,,
Scarsdale,New York,41.0050977,-73.7845768,17166,0.022861648,0.000246838,,,,,,
Woodmere,New York,40.6320482,-73.7126314,17121,0.022861648,0.000246838,,,,,,
Massapequa Park,New York,40.6803785,-73.4551241,17008,0.022861648,0.000246838,,,,,,
Sayville,New York,40.7359317,-73.0820556,16853,0.022861648,0.000246838,,,,,,
North Valley Stream,New York,40.6851028,-73.7017976,16628,0.022861648,0.000246838,,,,,,
Bethpage,New York,40.7442664,-73.4820687,16429,0.022861648,0.000246838,,,,,,
Roosevelt,New York,40.678713,-73.5890168,16258,0.022861648,0.000246838,,,,,,
Bellmore,New York,40.6687125,-73.5270709,16218,0.022861648,0.000246838,,,,,,
Cohoes,New York,42.7742446,-73.7001187,16168,0.022861648,0.000246838,,,,,,
Pearl River,New York,41.0589855,-74.0218063,15876,0.022861648,0.000246838,,,,,,
Floral Park,New York,40.7237133,-73.7048532,15863,0.022861648,0.000246838,,,,,,
Port Washington,New York,40.8256561,-73.6981858,15846,0.022861648,0.000246838,,,,,,
Rye,New York,40.9806536,-73.6837399,15720,0.022861648,0.000246838,,,,,,
Gloversville,New York,43.0528506,-74.3437467,15665,0.022861648,0.000246838,,,,,,
Beacon,New York,41.5048159,-73.9695832,15541,0.022861648,0.000246838,,,,,,
Farmingville,New York,40.8312096,-73.029552,15481,0.022861648,0.000246838,,,,,,
Mastic,New York,40.8020431,-72.8409359,15481,0.022861648,0.000246838,,,,,,
Batavia,New York,42.9981156,-78.1875167,15465,0.022861648,0.000246838,,,,,,
Kenmore,New York,42.9658907,-78.8700361,15423,0.022861648,0.000246838,,,,,,
Depew,New York,42.9039476,-78.6922515,15303,0.022861648,0.000246838,,,,,,
Seaford,New York,40.6659344,-73.4881809,15294,0.022861648,0.000246838,,,,,,
Johnson City,New York,42.1156308,-75.9588092,15174,0.022861648,0.000246838,,,,,,
Westbury,New York,40.7556561,-73.5876273,15146,0.022861648,0.000246838,,,,,,
Eggertsville,New York,42.963391,-78.8039226,15019,0.022861648,0.000246838,,,,,,
North New Hyde Park,New York,40.7431574,-73.6931861,14899,0.022861648,0.000246838,,,,,,
Glens Falls,New York,43.3095164,-73.6440058,14700,0.022861648,0.000246838,,,,,,
Greece,New York,43.2097838,-77.6930602,14519,0.022861648,0.000246838,,,,,,
South Farmingdale,New York,40.7206555,-73.4401232,14486,0.022861648,0.000246838,,,,,,
East Islip,New York,40.7320429,-73.1856703,14475,0.022861648,0.000246838,,,,,,
Olean,New York,42.077565,-78.4297419,14452,0.022861648,0.000246838,,,,,,
Manorville,New York,40.8737096,-72.8078791,14314,0.022861648,0.000246838,,,,,,
New Cassel,New York,40.7589892,-73.5695712,14059,0.022861648,0.000246838,,,,,,
Rocky Point,New York,40.9525987,-72.9253805,14014,0.022861648,0.000246838,,,,,,
Oneonta,New York,42.4528571,-75.0637746,13901,0.022861648,0.000246838,,,,,,
Greenlawn,New York,40.8689871,-73.3651185,13742,0.022861648,0.000246838,,,,,,
Stony Brook,New York,40.9256538,-73.140943,13740,0.022861648,0.000246838,,,,,,
Hampton Bays,New York,40.8689892,-72.5175893,13603,0.022861648,0.000246838,,,,,,
Jericho,New York,40.7920441,-73.5398476,13567,0.022861648,0.000246838,,,,,,
Endicott,New York,42.098408,-76.0493684,13392,0.022861648,0.000246838,,,,,,
Nesconset,New York,40.8520426,-73.1540004,13387,0.022861648,0.000246838,,,,,,
Saint James,New York,40.8789871,-73.1567778,13338,0.022861648,0.000246838,,,,,,
Ridge,New York,40.8939875,-72.8959364,13336,0.022861648,0.000246838,,,,,,
Riverhead,New York,40.9170435,-72.6620402,13299,0.022861648,0.000246838,,,,,,
Geneva,New York,42.8689552,-76.9777436,13261,0.022861648,0.000246838,,,,,,
Mastic Beach,New York,40.7667655,-72.8520476,12930,0.022861648,0.000246838,,,,,,
Dunkirk,New York,42.4795019,-79.3339324,12563,0.022861648,0.000246838,,,,,,
Miller Place,New York,40.9598212,-72.9962148,12339,0.022861648,0.000246838,,,,,,
North Merrick,New York,40.6912125,-73.5631827,12272,0.022861648,0.000246838,,,,,,
Babylon,New York,40.6956552,-73.3256753,12166,0.022861648,0.000246838,,,,,,
Stony Point,New York,41.2295386,-73.9870847,12147,0.022861648,0.000246838,,,,,,
Mount Sinai,New York,40.9470432,-73.0295495,12118,0.022861648,0.000246838,,,,,,
Salisbury,New York,40.745656,-73.5601266,12093,0.022861648,0.000246838,,,,,,
North Wantagh,New York,40.6934341,-73.5076257,11960,0.022861648,0.000246838,,,,,,
Haverstraw,New York,41.1975947,-73.9645837,11910,0.022861648,0.000246838,,,,,,
Fulton,New York,43.3228462,-76.4171585,11896,0.022861648,0.000246838,,,,,,
Terryville,New York,40.9089874,-73.0651072,11849,0.022861648,0.000246838,,,,,,
Patchogue,New York,40.7656539,-73.0151084,11798,0.022861648,0.000246838,,,,,,
North Lindenhurst,New York,40.7142663,-73.3815102,11652,0.022861648,0.000246838,,,,,,
Wyandanch,New York,40.7539878,-73.360398,11647,0.022861648,0.000246838,,,,,,
North Bellport,New York,40.7742652,-72.9428836,11545,0.022861648,0.000246838,,,,,,
Endwell,New York,42.1128526,-76.021034,11446,0.022861648,0.000246838,,,,,,
Oneida,New York,43.0925684,-75.6512931,11393,0.022861648,0.000246838,,,,,,
Tarrytown,New York,41.0762077,-73.8587461,11277,0.022861648,0.000246838,,,,,,
Fredonia,New York,42.4400576,-79.3317105,11230,0.022861648,0.000246838,,,,,,
Corning,New York,42.1428521,-77.0546903,11183,0.022861648,0.000246838,,,,,,
Elwood,New York,40.8453761,-73.3351179,11177,0.022861648,0.000246838,,,,,,
Lake Grove,New York,40.8528761,-73.1151102,11163,0.022861648,0.000246838,,,,,,
Ogdensburg,New York,44.6942291,-75.4863364,11128,0.022861648,0.000246838,,,,,,
Massena,New York,44.9281049,-74.891865,10936,0.022861648,0.000246838,,,,,,
Mount Kisco,New York,41.2042616,-73.7270761,10877,0.022861648,0.000246838,,,,,,
Dobbs Ferry,New York,41.0145418,-73.872635,10875,0.022861648,0.000246838,,,,,,
Suffern,New York,41.1148179,-74.1495889,10723,0.022861648,0.000246838,,,,,,
